addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	10	9	8	2	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:17	40032	1532307917698	19
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	6	5	10	9	10	7	0	0	0	0	0	0	0	0	2018-07-23 09:05:17	40039	1532307917731	20
48	6	40	41	43	47	50	52	0	0	0	0	0	0	0	0	10	9	10	10	2	10	0	0	0	0	0	0	0	0	2018-07-23 09:05:17	40048	1532307917790	21
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	9	1	10	5	5	9	0	0	0	0	2018-07-23 09:05:17	40044	1532307917918	22
63	9	40	41	43	50	52	64	66	70	77	0	0	0	0	0	10	4	6	9	2	10	10	10	4	0	0	0	0	0	2018-07-23 09:05:17	40063	1532307917994	23
67	3	8	9	64	0	0	0	0	0	0	0	0	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40067	1532307918045	24
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40075	1532307918096	25
66	3	63	64	77	0	0	0	0	0	0	0	0	0	0	0	10	9	7	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40066	1532307918132	26
80	9	3	4	10	12	17	21	70	72	78	0	0	0	0	0	10	10	10	10	10	3	8	5	5	0	0	0	0	0	2018-07-23 09:05:18	40080	1532307918165	27
64	5	8	63	66	67	70	0	0	0	0	0	0	0	0	0	4	10	4	10	4	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40064	1532307918198	28
77	8	40	41	43	50	52	53	63	66	0	0	0	0	0	0	10	1	10	10	7	6	3	10	0	0	0	0	0	0	2018-07-23 09:05:18	40077	1532307918232	29
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	10	4	10	4	10	8	0	0	0	0	0	0	2018-07-23 09:05:18	40047	1532307918265	30
52	11	32	33	40	41	43	47	48	50	56	63	77	0	0	0	10	10	10	10	9	10	9	8	8	9	7	0	0	0	2018-07-23 09:05:18	40052	1532307918298	31
43	11	40	41	44	47	48	50	52	53	63	64	77	0	0	0	10	10	10	9	10	10	9	4	9	5	10	0	0	0	2018-07-23 09:05:18	40043	1532307918332	32
50	12	38	39	40	41	43	44	47	52	53	63	64	77	0	0	5	5	9	10	10	6	7	10	10	9	3	10	0	0	2018-07-23 09:05:18	40050	1532307918365	33
70	10	4	10	50	63	64	69	71	72	78	80	0	0	0	0	4	8	1	8	8	3	4	10	6	6	0	0	0	0	2018-07-23 09:05:18	40070	1532307918399	34
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40078	1532307918432	35
41	12	32	40	43	44	47	48	50	52	53	56	63	77	0	0	10	10	10	10	10	9	10	10	5	8	9	6	0	0	2018-07-23 09:05:18	40041	1532307918465	36
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	8	3	7	10	7	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40053	1532307918499	37
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	5	10	10	4	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40072	1532307918532	38
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40069	1532307918565	39
56	7	32	33	37	38	41	47	52	0	0	0	0	0	0	0	5	6	9	2	6	4	6	0	0	0	0	0	0	0	2018-07-23 09:05:18	40056	1532307918599	40
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 09:05:18	40071	1532307918632	41
