addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40069	1532295060383	22
67	3	8	9	64	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40067	1532295060433	23
77	7	40	43	44	50	53	63	66	0	0	0	0	0	0	0	10	10	2	10	10	4	10	0	0	0	0	0	0	0	2018-07-23 05:31:00	40077	1532295060491	24
41	11	32	40	43	44	47	48	50	52	53	56	63	0	0	0	9	10	10	10	10	10	10	10	9	6	9	0	0	0	2018-07-23 05:31:00	40041	1532295060615	25
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	9	8	9	10	10	10	10	8	10	10	6	10	0	0	2018-07-23 05:31:00	40050	1532295060767	26
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	9	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40071	1532295060871	27
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	10	10	5	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40072	1532295060916	28
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40078	1532295060950	29
66	4	63	64	67	77	0	0	0	0	0	0	0	0	0	0	10	10	1	10	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:00	40066	1532295060992	30
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:01	40075	1532295061033	31
70	9	4	10	63	64	69	71	72	78	80	0	0	0	0	0	5	6	6	6	8	4	10	9	9	0	0	0	0	0	2018-07-23 05:31:01	40070	1532295061075	32
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	10	10	10	10	10	2	9	0	0	0	0	0	0	2018-07-23 05:31:01	40080	1532295061117	33
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:01	40048	1532295061225	34
43	11	40	41	44	47	48	50	52	53	63	64	77	0	0	0	10	10	10	10	10	10	10	8	9	2	10	0	0	0	2018-07-23 05:31:01	40043	1532295061273	35
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	10	10	10	5	10	10	0	0	0	0	0	2018-07-23 05:31:01	40044	1532295061362	36
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	8	8	10	10	8	0	0	0	0	0	0	0	0	0	2018-07-23 05:31:01	40053	1532295061400	37
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	9	7	10	10	9	7	7	9	6	8	0	0	0	0	2018-07-23 05:31:01	40052	1532295061469	38
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	9	10	10	9	9	5	0	0	0	0	0	0	2018-07-23 05:31:01	40047	1532295061529	39
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	9	10	10	10	10	9	10	10	8	4	9	10	0	0	2018-07-23 05:31:01	40040	1532295061585	40
56	8	32	33	37	38	40	41	47	52	0	0	0	0	0	0	1	5	8	8	3	4	5	7	0	0	0	0	0	0	2018-07-23 05:31:01	40056	1532295061666	41
